row_idx,model,source,speaker,validation,indirectness,framing,framing_v2,positivity,rec_raw
1339,GPT-5.6 Terra,human,Human,0,0,1,1,0,-1.0076044857529498
1339,GPT-5.6 Terra,rewrite,Rewrite,0,0,1,1,1,-0.2104499634994561
1340,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.9005920804984267
1340,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.4776258448821418
1343,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.9048747357469996
1343,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,1,1,-0.3788467990732101
1344,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.8488316037116992
1344,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,0.05038915082209716
1347,GPT-5.6 Terra,human,Human,0,0,0,0,0,-2.0600817242323073
1347,GPT-5.6 Terra,rewrite,Rewrite,0,0,0,0,1,-0.9926493779566856
1350,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.8086843142906815
1350,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.267827931415743
1351,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.148342696972454
1351,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3705576814216934
1352,GPT-5.6 Terra,human,Human,0,0,1,0,0,-0.8826929078787069
1352,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.1882681356311635
1355,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.851237115290038
1355,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,0.0783151314150643
1359,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.2563008990023843
1359,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.25239906811899493
1362,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.5451594548400979
1362,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.1639497375872997
1363,GPT-5.6 Terra,human,Human,0,0,1,0,0,-1.1496204447994152
1363,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.1316954898894541
1365,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.8477381116519929
1365,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.4506445512592542
1368,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.7981942815440304
1368,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,1,1,-0.272166344870241
1369,GPT-5.6 Terra,human,Human,1,0,1,1,0,-0.4500441341636552
1369,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,1,1,-0.2450456864518514
1370,GPT-5.6 Terra,human,Human,1,0,0,0,0,-1.210060099595565
1370,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2262665360536835
1371,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.3094395625000956
1371,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,1,1,-0.1843174314341448
1372,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.3628699090495679
1372,GPT-5.6 Terra,rewrite,Rewrite,0,0,0,0,1,-0.10376950929648698
1375,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.4581560957494004
1375,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.47436253220751906
1377,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.4542053915523816
1377,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-0.0776369772311756
1380,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.2587446770184894
1380,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3898639058728426
1381,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.9009240315499807
1381,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.06121998758134928
1382,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.9346709929447998
1382,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.0815876814281943
1384,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.8777540773286099
1384,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.74790366890427
1385,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.9048747357469996
1385,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.18766771853556452
1386,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.340199108241462
1386,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.272166344870241
1387,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.8175738490377973
1387,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.5004080898460335
1388,GPT-5.6 Terra,human,Human,0,1,0,1,0,-0.3700966291215964
1388,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,1,1,-0.10376950929648698
1389,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.4611599819186862
1389,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.54976999800032
1390,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.2250279105922162
1390,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.4360210101370836
1391,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.6131313756131627
1391,GPT-5.6 Terra,rewrite,Rewrite,1,1,1,1,1,-0.5153759008426846
1392,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.8629256311274607
1392,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.1843174314341448
1394,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.550370415095919
1394,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.4159688853789612
1395,GPT-5.6 Terra,human,Human,1,0,1,1,0,-0.3150601364598593
1395,GPT-5.6 Terra,rewrite,Rewrite,1,1,1,1,1,0.2376175271627241
1397,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.6076156181019837
1397,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,0.12026423603460312
1401,GPT-5.6 Terra,human,Human,1,0,1,0,0,-0.3131797135054065
1401,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,0.05948359064819142
1402,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.8964843544131484
1402,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.748504085999869
1403,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.3541512403258422
1403,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.9920489608610867
1405,GPT-5.6 Terra,human,Human,0,0,1,1,0,-1.2136644028604495
1405,GPT-5.6 Terra,rewrite,Rewrite,0,0,1,1,1,0.08740957124115867
1406,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.7786854100457953
1406,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3748960948761914
1409,GPT-5.6 Terra,human,Human,1,0,1,1,0,-0.42479899825847256
1409,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.10376950929648698
1412,GPT-5.6 Terra,human,Human,1,1,1,0,1,-0.32840695100739475
1412,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,1,0,-0.4324134275879803
1414,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.5456586082533623
1414,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.1235367860477331
1415,GPT-5.6 Terra,human,Human,1,0,0,0,0,-1.079950264665888
1415,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,1,1,-0.2909978856371139
1416,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.2557004819067854
1416,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.18766771853556452
1420,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.6910248544012478
1420,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3368976944536714
1422,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.8744037902271902
1422,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-0.10376950929648698
1423,GPT-5.6 Terra,human,Human,1,0,1,0,0,-0.2763743445149433
1423,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.1882681356311635
1428,GPT-5.6 Terra,human,Human,1,0,1,0,0,-1.0966029912381043
1428,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3830547987179124
1431,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.2557004819067854
1431,GPT-5.6 Terra,rewrite,Rewrite,0,0,0,0,1,-0.6418236317968998
1432,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.3396999548281971
1432,GPT-5.6 Terra,rewrite,Rewrite,0,0,0,0,1,-0.5843062990851109
1438,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.7412773659278404
1438,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3748960948761914
1440,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.5875073507604757
1440,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2682156406732223
1441,GPT-5.6 Terra,human,Human,0,1,0,0,0,-1.1690557704991074
1441,GPT-5.6 Terra,rewrite,Rewrite,1,1,1,1,1,-0.4324134275879803
1442,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.0921031120876263
1442,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.637272510504282
1445,GPT-5.6 Terra,human,Human,0,0,1,0,0,-1.457564718192509
1445,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.2909978856371139
1446,GPT-5.6 Terra,human,Human,0,0,1,0,0,-0.7330752227031208
1446,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.2104499634994561
1450,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.8010370826851518
1450,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.6457743359939185
1451,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.5081491807706561
1451,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.35611694447802356
1455,GPT-5.6 Terra,human,Human,0,0,1,1,0,-1.2557004819067854
1455,GPT-5.6 Terra,rewrite,Rewrite,0,0,1,1,1,-0.2064992593024374
1456,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.78157258326924
1456,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3937276356430643
1458,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.9850907068331032
1458,GPT-5.6 Terra,rewrite,Rewrite,1,1,1,1,1,-0.10376950929648698
1460,GPT-5.6 Terra,human,Human,0,0,1,0,0,-0.8774654771070529
1460,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.14176790971900705
1463,GPT-5.6 Terra,human,Human,1,1,1,1,0,-0.01714445913585888
1463,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,0.11057952546252947
1465,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.9583019994662676
1465,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3709453906791727
1466,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.7935672678679755
1466,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.1882681356311635
1467,GPT-5.6 Terra,human,Human,0,0,0,1,0,-0.5303310086389487
1467,GPT-5.6 Terra,rewrite,Rewrite,0,0,1,0,1,-0.4396274444596217
1469,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.4429288582474122
1469,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.1639497375872997
1470,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.9854226578846572
1470,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.0809872643325954
1471,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.0570387156975285
1471,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.1685008588799174
1472,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.0076044857529498
1472,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.4815765490791605
1476,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.2137513772872466
1476,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.5795068333305159
1477,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.5059830697763864
1477,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.05569088628527297
1480,GPT-5.6 Terra,human,Human,1,1,1,0,0,-0.8392076501791959
1480,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2909978856371139
1482,GPT-5.6 Terra,human,Human,1,0,1,0,0,-0.9619768066421165
1482,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,0.24671196698881837
1484,GPT-5.6 Terra,human,Human,0,0,0,1,0,-0.4276012586329983
1484,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.10376950929648698
1485,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.057380727540116
1485,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.5153759008426846
1488,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.858974926930442
1488,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.0153201787647917
1495,GPT-5.6 Terra,human,Human,1,0,1,1,0,-0.4285723235543457
1495,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.10474057421783445
1497,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.3164811272931969
1497,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3131797135054065
1498,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.4883819040194099
1498,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.01927088296181051
1500,GPT-5.6 Terra,human,Human,0,0,1,1,0,-1.865220405541688
1500,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.8276028294843514
1503,GPT-5.6 Terra,human,Human,1,0,0,0,0,-1.196328855074769
1503,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.16548589066727193
1504,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.1843174314341448
1504,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,0,-0.2763743445149433
1505,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.008204902848549
1505,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.09981880509946828
1508,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.7981942815440304
1508,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.08158768142819439
1510,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.2903974685415149
1510,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.2727700412500586
1511,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.4324134275879803
1511,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.0998188050994682
1512,GPT-5.6 Terra,human,Human,0,0,1,0,0,-0.3634703261451669
1512,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.2949485898341326
1513,GPT-5.6 Terra,human,Human,0,0,0,1,0,-0.7981942815440304
1513,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-1.0804982913927819
1514,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.551996311008235
1514,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3286085768021546
1515,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.687074150204229
1515,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.14176790971900705
1517,GPT-5.6 Terra,human,Human,0,0,0,1,0,-0.9921591519403689
1517,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.4545952554562729
1518,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.5456586082533625
1518,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.6634050425695934
1526,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.7217711368389585
1526,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-0.2302172402507022
1527,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.1910703960056892
1527,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,0.20476286236927965
1533,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.7562451769244916
1533,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,0.002910944906482138
1534,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.5838452467850139
1534,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.39707792274448406
1537,GPT-5.6 Terra,human,Human,0,0,1,1,0,-1.770036623458933
1537,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.6640054596651924
1538,GPT-5.6 Terra,human,Human,1,0,0,0,0,-1.2984549087009016
1538,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.1220006329677608
1539,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.9966000821537044
1539,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2949485898341326
1541,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.0188810190579194
1541,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.09981880509946828
1544,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.2865582085002818
1544,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.1882681356311635
1545,GPT-5.6 Terra,human,Human,1,0,1,0,0,-0.7169716710843635
1545,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.3700966291215964
1546,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.2266108059281641
1546,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,0.3533924211917874
1553,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.2557004819067854
1553,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.4815765490791605
1554,GPT-5.6 Terra,human,Human,1,1,0,0,0,-0.4217405906628284
1554,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2490487810175751
1555,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.5875073507604757
1555,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.39707792274448406
1557,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.4695503632525371
1557,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.12200063296776087
1558,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.5573250054622233
1558,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.0815876814281943
1559,GPT-5.6 Terra,human,Human,0,0,1,0,0,-1.874302526544856
1559,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2682156406732223
1560,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.8663598098254732
1560,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.0964161276293436
1561,GPT-5.6 Terra,human,Human,0,0,1,1,0,-1.4383877977458284
1561,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.2104499634994561
1562,GPT-5.6 Terra,human,Human,1,0,1,1,0,-0.7209223752813823
1562,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.825188278367305
1565,GPT-5.6 Terra,human,Human,0,0,1,0,0,-1.12925275095257
1565,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.10376950929648698
1566,GPT-5.6 Terra,human,Human,0,0,1,0,0,-0.9237062765138724
1566,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.397678339840083
1569,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.4496653523031238
1569,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.1654858906672719
1570,GPT-5.6 Terra,human,Human,0,0,1,0,0,0.0029109449064821
1570,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2949485898341326
1574,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.7784270047927841
1574,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.748504085999869
1575,GPT-5.6 Terra,human,Human,1,0,0,0,0,-1.0033254941660563
1575,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3748960948761914
1577,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.0076044857529498
1577,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.29434817273853364
1580,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.741119471630893
1580,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.09981880509946828
1581,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.531867161718921
1581,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.272166344870241
1588,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.3435853151957535
1588,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.0396385768086556
1590,GPT-5.6 Terra,human,Human,0,1,0,0,0,-1.4690428772922388
1590,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.5390938817909494
1591,GPT-5.6 Terra,human,Human,0,0,1,0,0,-0.6528280353961452
1591,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.12595133716477963
1592,GPT-5.6 Terra,human,Human,0,0,0,1,0,-0.5965985113023513
1592,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3748960948761914
1593,GPT-5.6 Terra,human,Human,0,0,1,0,0,-0.5838452467850139
1593,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.08854555107871742
1594,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.6239240747997195
1594,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-1.0804982913927819
1595,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.5540489895872136
1595,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.18766771853556452
1605,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.9237062765138724
1605,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.6220563550456537
1606,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.3788467990732101
1606,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2909978856371139
1607,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.7747357271011026
1607,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.23021724025070228
1608,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.6910248544012478
1608,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,1,1,-0.397678339840083
1609,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.5277717544565692
1609,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.34791480125330376
1612,GPT-5.6 Terra,human,Human,1,0,1,1,0,-0.5229776269718053
1612,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.1571967730157552
1613,GPT-5.6 Terra,human,Human,0,0,1,0,0,-1.1103342357589003
1613,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.2949485898341326
1614,GPT-5.6 Terra,human,Human,1,1,1,1,0,-0.988366722708113
1614,GPT-5.6 Terra,rewrite,Rewrite,1,1,1,0,1,-0.05446702300980477
1616,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.629881337566869
1616,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,0.04881075372303956
1617,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.7784270047927841
1617,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.01927088296181051
1618,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.8811567547987346
1618,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.3314108371766804
1619,GPT-5.6 Terra,human,Human,0,0,1,0,0,-0.9541597302655227
1619,GPT-5.6 Terra,rewrite,Rewrite,1,1,1,1,1,-0.4086954466397154
1620,GPT-5.6 Terra,human,Human,0,0,0,1,0,-1.340199108241462
1620,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,1,1,-1.0804982913927819
1622,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.599274110081762
1622,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.11138393862599472
1632,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.4916144569226626
1632,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.4318130104923813
1637,GPT-5.6 Terra,human,Human,1,0,1,1,1,-0.014342198761333136
1637,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,0,-0.29099788563711393
1640,GPT-5.6 Terra,human,Human,0,0,0,0,1,-0.0004917325636425995
1640,GPT-5.6 Terra,rewrite,Rewrite,1,1,1,0,0,0.12935867586069738
1642,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.331708364795185
1642,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.5390938817909494
1645,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.340199108241462
1645,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.039038159713056686
1646,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.7059545642847311
1646,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2450456864518514
1648,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.8392076501791959
1648,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.4545952554562729
1650,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.5840124491467245
1650,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.18766771853556452
1654,GPT-5.6 Terra,human,Human,1,0,0,0,0,0.2907611174830409
1654,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,0.006861649103500789
1655,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.225229536386976
1655,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.7445533818028502
1656,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.0424408371831813
1656,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,1,1,-0.03963857680865562
1657,GPT-5.6 Terra,human,Human,1,1,0,0,0,-0.6600547554681737
1657,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-0.29099788563711393
1658,GPT-5.6 Terra,human,Human,1,0,0,0,0,-1.3091277456260535
1658,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.9698671329927941
1666,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.4386462029988394
1666,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.8284515910419277
1667,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.5205196364717601
1667,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.08914596817431641
1668,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.6148296349736252
1668,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-0.2064992593024374
1669,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.229567949841474
1669,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.7257218410359774
1670,GPT-5.6 Terra,human,Human,0,0,1,0,0,-1.2563008990023843
1670,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,1,1,-0.34791480125330376
1672,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.576055282546762
